Location ID,Location,Temp,Rank,Anomaly (1901-2000 base period),1901-2000 Mean,Month
2604,Nevada CD 4. Extreme Southern,23.44444444,115,4.5,69.7,5
2701,New Hampshire CD 1. North,10.38888889,67,0.5,50.2,5
2702,New Hampshire CD 2. South,12.61111111,73,0.8,53.9,5
2801,New Jersey CD 1. Northern,14.5,52,-0.3,58.4,5
2802,New Jersey CD 2. Southern,15.38888889,38,-1.1,60.8,5
2803,New Jersey CD 3. Coastal,15,53,-0.6,59.6,5
2901,New Mexico CD 1. Northwestern Plateau,15.94444444,124,4.8,55.9,5
2902,New Mexico CD 2. Northern Mountains,14.33333333,122,4.8,53,5
2903,New Mexico CD 3. Northeastern Plains,19.61111111,119,4.7,62.6,5
2904,New Mexico CD 4. Southwestern Mountains,15.33333333,122,4.6,55,5
2905,New Mexico CD 5. Central Valley,20.16666667,121,5,63.3,5
2906,New Mexico CD 6. Central Highlands,16.61111111,122,4.7,57.2,5
2907,New Mexico CD 7. Southeastern Plains,22,123,5.5,66.1,5
2908,New Mexico CD 8. Southern Desert,21.83333333,124,5,66.3,5
3001,New York CD 1. Western Plateau,12.11111111,42,-0.7,54.5,5
3002,New York CD 2. Eastern Plateau,11.88888889,44,-1,54.4,5
3003,New York CD 3. Northern Plateau,10.61111111,54,0,51.1,5
3004,New York CD 4. Coastal,14,45,-0.7,57.9,5
3005,New York CD 5. Hudson Valley,14,58,0.1,57.1,5
3006,New York CD 6. Mohawk Valley,12.33333333,47,-0.8,55,5
3007,New York CD 7. Champlain Valley,11.88888889,61,0.2,53.2,5
3008,New York CD 8. St. Lawrence Valley,11.94444444,54,0,53.5,5
3009,New York CD 9. Great Lakes,12.66666667,55,-0.1,54.9,5
3010,New York CD 10. Central Lakes,12.66666667,48,-0.4,55.2,5
3101,North Carolina CD 1. Southern Mountains,14.72222222,11,-3.2,61.7,5
3102,North Carolina CD 2. Northern Mountains,14.66666667,11,-3.4,61.8,5
3103,North Carolina CD 3. Northern Piedmont,16.94444444,8,-3.4,65.9,5
3104,North Carolina CD 4. Central Piedmont,17.38888889,7,-3.4,66.7,5
3105,North Carolina CD 5. Southern Piedmont,18.22222222,11,-3.2,68,5
3106,North Carolina CD 6. Southern Coastal Plain,19.33333333,17,-2.3,69.1,5
3107,North Carolina CD 7. Central Coastal Plain,19.05555556,17,-2.2,68.5,5
3108,North Carolina CD 8. Northern Coastal Plain,18.16666667,17,-2.4,67.1,5
3201,North Dakota CD 1. Northwest,11.38888889,58,-0.3,52.8,5
3202,North Dakota CD 2. North Central,11.33333333,57,-0.7,53.1,5
3203,North Dakota CD 3. Northeast,11.22222222,54,-0.9,53.1,5
3204,North Dakota CD 4. West Central,11.55555556,55,-1,53.8,5
3205,North Dakota CD 5. Central,11.11111111,46,-1.6,53.6,5
3206,North Dakota CD 6. East Central,11.55555556,43,-1.9,54.7,5
3207,North Dakota CD 7. Southwest,11.33333333,52,-0.9,53.3,5
3208,North Dakota CD 8. South Central,11.44444444,42,-1.9,54.5,5
3209,North Dakota CD 9. Southeast,11.66666667,41,-2,55,5
3301,Ohio CD 1. Northwest,14.77777778,48,-1,59.6,5
3302,Ohio CD 2. North Central,14.5,49,-1.2,59.3,5
3303,Ohio CD 3. Northeast,13.83333333,54,-0.4,57.3,5
3304,Ohio CD 4. West Central,14.88888889,46,-1.4,60.2,5
3305,Ohio CD 5. Central,14.83333333,38,-2,60.7,5
3306,Ohio CD 6. Central Hills,14,42,-1.5,58.7,5
3307,Ohio CD 7. Northeast Hills,14.05555556,43,-1.4,58.7,5
3308,Ohio CD 8. Southwest,15.33333333,37,-2,61.6,5
3309,Ohio CD 9. South Central,15.16666667,24,-2.9,62.2,5
3310,Ohio CD 10. Southeast,14.44444444,25,-2.7,60.7,5
3401,Oklahoma CD 1. Panhandle,18.83333333,87,1.3,64.6,5
3402,Oklahoma CD 2. North Central,18.83333333,44,-1.1,67,5
3403,Oklahoma CD 3. Northeast,18.11111111,11,-3.1,67.7,5
3404,Oklahoma CD 4. West Central,20.05555556,78,0.7,67.4,5
3405,Oklahoma CD 5. Central,19.61111111,35,-1.3,68.6,5
3406,Oklahoma CD 6. East Central,19.27777778,27,-2,68.7,5
3407,Oklahoma CD 7. Southwest,21.27777778,76,0.8,69.5,5
3408,Oklahoma CD 8. South Central,20.55555556,35,-1.1,70.1,5
3409,Oklahoma CD 9. Southeast,19.83333333,39,-1,68.7,5
3501,Oregon CD 1. Coastal Area,12.61111111,108,2.7,52,5
3502,Oregon CD 2. Willamette Valley,13.33333333,98,2.3,53.7,5
3503,Oregon CD 3. Southwestern Valleys,12.61111111,103,2.7,52,5
3504,Oregon CD 4. Northern Cascades,9.611111111,90,2,47.3,5
3505,Oregon CD 5. High Plateau,9.166666667,95,2.3,46.2,5
3506,Oregon CD 6. North Central,12.94444444,85,1.5,53.8,5
3507,Oregon CD 7. South Central,10.66666667,95,2.2,49,5
3508,Oregon CD 8. Northeast,10,86,1.6,48.4,5
3509,Oregon CD 9. Southeast,12.5,86,1.5,53,5
3601,Pennsylvania CD 1. Pocono Mountains,12.61111111,42,-0.8,55.5,5
3602,Pennsylvania CD 2. East Central Mountains,13.88888889,49,-0.8,57.8,5
3603,Pennsylvania CD 3. Southeastern Piedmont,15.11111111,39,-1.1,60.3,5
3604,Pennsylvania CD 4. Lower Susquehanna,14.83333333,32,-1.7,60.4,5
3605,Pennsylvania CD 5. Middle Susquehanna,13.88888889,37,-1.7,58.7,5
3606,Pennsylvania CD 6. Upper Susquehanna,12.27777778,40,-1.1,55.2,5
3607,Pennsylvania CD 7. Central Mountains,12.55555556,30,-2.3,56.9,5
3608,Pennsylvania CD 8. South Central Mountains,13.44444444,24,-2.4,58.6,5
3609,Pennsylvania CD 9. Southwest Plateau,13.44444444,26,-2.3,58.5,5
3610,Pennsylvania CD 10. Northwest Plateau,12.38888889,40,-1.1,55.4,5
3701,Rhode Island CD 1. Rhode Island (Entire State),13.66666667,70,0.5,56.1,5
3801,South Carolina CD 1. Mountain,17.11111111,9,-3.3,66.1,5
3802,South Carolina CD 2. Northwest,18.33333333,9,-3.4,68.4,5
3803,South Carolina CD 3. North Central,18.77777778,7,-3.4,69.2,5
3804,South Carolina CD 4. Northeast,20.11111111,20,-2.3,70.5,5
3805,South Carolina CD 5. West Central,20,24,-2.3,70.3,5
3806,South Carolina CD 6. Central,20.61111111,28,-1.9,71,5
3807,South Carolina CD 7. Southern,21.66666667,42,-0.7,71.7,5
3901,South Dakota CD 1. Northwest,11.77777778,50,-1,54.2,5
3902,South Dakota CD 2. North Central,11.72222222,34,-2.5,55.6,5
3903,South Dakota CD 3. Northeast,12.05555556,42,-1.9,55.6,5
3904,South Dakota CD 4. Black Hills,10.11111111,57,-0.6,50.8,5
3905,South Dakota CD 5. Southwest,12.72222222,51,-1,55.9,5
3906,South Dakota CD 6. Central,12.5,30,-2.5,57,5
3907,South Dakota CD 7. East Central,12.5,37,-2.1,56.6,5
3908,South Dakota CD 8. South Central,12.88888889,37,-2,57.2,5
3909,South Dakota CD 9. Southeast,13.38888889,29,-2.4,58.5,5
4001,Tennessee CD 1. Eastern,16.66666667,18,-2.9,64.9,5
4002,Tennessee CD 2. Cumberland Plateau,17,28,-1.8,64.4,5
4003,Tennessee CD 3. Middle,18.11111111,29,-1.8,66.4,5
4004,Tennessee CD 4. Western,19.16666667,33,-1.6,68.1,5
4101,Texas CD 1. High Plains,21.11111111,112,3.1,66.9,5
4102,Texas CD 2. Low Rolling Plains,22.88888889,105,2.3,70.9,5
4103,Texas CD 3. North Central,22.72222222,79,0.8,72.1,5
4104,Texas CD 4. East Texas,22.44444444,51,-0.3,72.7,5
4105,Texas CD 5. Trans Pecos,24.44444444,119,4.1,71.9,5
4106,Texas CD 6. Edwards Plateau,24.11111111,104,2.1,73.3,5
4107,Texas CD 7. South Central,25.22222222,98,2,75.4,5
4108,Texas CD 8. Upper Coast,25.05555556,104,2,75.1,5
4109,Texas CD 9. South,26.77777778,96,1.7,78.5,5
4110,Texas CD 10. Lower Valley,27.66666667,101,2,79.8,5
4201,Utah CD 1. Western,15.55555556,108,3.7,56.3,5
4202,Utah CD 2. Dixie,20.88888889,119,5.2,64.4,5
4203,Utah CD 3. North Central,14.61111111,112,3.7,54.6,5
4204,Utah CD 4. South Central,13.61111111,121,4.7,51.8,5
4205,Utah CD 5. Northern Mountains,9.833333333,110,3.3,46.4,5
4206,Utah CD 6. Uinta Basin,14.5,117,4,54.1,5
4207,Utah CD 7. Southeast,18.11111111,124,5.2,59.4,5
4301,Vermont CD 1. Northeastern,10.77777778,59,0.2,51.2,5
4302,Vermont CD 2. Western,12,67,0.5,53.1,5
4303,Vermont CD 3. Southeastern,11.94444444,69,0.7,52.8,5
4401,Virginia CD 1. Tidewater,17.38888889,14,-2.4,65.7,5
4402,Virginia CD 2. Eastern Piedmont,16.77777778,15,-2.7,64.9,5
4403,Virginia CD 3. Western Piedmont,16.05555556,15,-3,63.9,5
4404,Virginia CD 4. Northern,15.55555556,23,-2.1,62.1,5
4405,Virginia CD 5. Central Mountain,14.33333333,12,-3.2,61,5
4406,Virginia CD 6. Southwestern Mountain,14.05555556,14,-3.3,60.6,5
4501,Washington CD 1. West Olympic Coast,11.88888889,115,2.9,50.5,5
4502,Washington CD 2. North East Olympic San Juan,13.11111111,113,2.6,53,5
4503,Washington CD 3. Puget Sound Lowlands,13.66666667,109,2.6,54,5
4504,Washington CD 4. East Olympic Cascade Foothills,11.88888889,101,2.4,51,5
4505,Washington CD 5. Cascade Mountains West,8.833333333,93,1.9,46,5
4506,Washington CD 6. East Slope Cascades,9.111111111,84,1.2,47.2,5
4507,Washington CD 7. Okanogan Big Bend,12.94444444,71,0.5,54.8,5
4508,Washington CD 8. Central Basin,14.83333333,83,1.2,57.5,5
4509,Washington CD 9. Northeastern,10.72222222,72,0.4,50.9,5
4510,Washington CD 10. Palouse Blue Mountains,12.66666667,84,1.4,53.4,5
4601,West Virginia CD 1. Northwestern,14.55555556,24,-2.8,61,5
4602,West Virginia CD 2. North Central,14.61111111,24,-2.7,61,5
4603,West Virginia CD 3. Southwestern,15.77777778,25,-2.6,63,5
4604,West Virginia CD 4. Central,13,27,-2.4,57.8,5
4605,West Virginia CD 5. Southern,14.05555556,13,-3.5,60.8,5
4606,West Virginia CD 6. Northeastern,14.72222222,26,-2.1,60.6,5
4701,Wisconsin CD 1. Northwest,11.83333333,65,0,53.3,5
4702,Wisconsin CD 2. North Central,11.16666667,55,-0.5,52.6,5
4703,Wisconsin CD 3. Northeast,11.16666667,56,-0.4,52.5,5
4704,Wisconsin CD 4. West Central,13.33333333,60,-0.4,56.4,5
4705,Wisconsin CD 5. Central,12.88888889,58,-0.5,55.7,5
4706,Wisconsin CD 6. East Central,12,57,-0.4,54,5
4707,Wisconsin CD 7. Southwest,13.33333333,41,-1.5,57.5,5
4708,Wisconsin CD 8. South Central,13.33333333,45,-1.2,57.2,5
4709,Wisconsin CD 9. Southeast,12.77777778,47,-1.2,56.2,5
4801,Wyoming CD 1. Yellowstone Drainage,6.833333333,93,1.9,42.4,5
4802,Wyoming CD 2. Snake Drainage,6.5,86,1.4,42.3,5
4803,Wyoming CD 3. Green and Bear Drainage,9.166666667,92,1.9,46.6,5
4804,Wyoming CD 4. Big Horn,10.72222222,96,2.2,49.1,5
4805,"Wyoming CD 5. Powder, Little Mo and Tongue Drainages",11,79,1,50.8,5
4806,Wyoming CD 6. Belle Fourche Drainage,10.77777778,67,0.1,51.3,5
4807,Wyoming CD 7. Cheyenne Niobrara Drainage,11.5,72,0.4,52.3,5
4808,Wyoming CD 8. Lower Platte,11.77777778,101,2.4,50.8,5
4809,Wyoming CD 9. Wind River,10.11111111,98,2.2,48,5
4810,Wyoming CD 10. Upper Platte,10.11111111,106,2.8,47.4,5
101,Alabama CD 1. Northern Valley,23.94444444,44,-0.5,75.6,6
102,Alabama CD 2. Appalachian Mountain,23.88888889,42,-0.6,75.6,6
103,Alabama CD 3. Upper Plains,24.77777778,38,-0.8,77.4,6
104,Alabama CD 4. Eastern Valley,24.22222222,36,-0.7,76.3,6
105,Alabama CD 5. Piedmont Plateau,24.16666667,38,-0.8,76.3,6
106,Alabama CD 6. Prairie,25.44444444,44,-0.7,78.5,6
107,Alabama CD 7. Coastal Plain,25.83333333,52,-0.3,78.8,6
108,Alabama CD 8. Gulf,26.38888889,63,0.2,79.3,6
201,Arizona CD 1. Northwest,25.72222222,85,1.7,76.6,6
202,Arizona CD 2. Northeast,20.77777778,99,2.6,66.8,6
203,Arizona CD 3. North Central,23.66666667,96,2.2,72.4,6
204,Arizona CD 4. East Central,24.38888889,101,2.7,73.2,6
205,Arizona CD 5. Southwest,30.44444444,94,2.2,84.6,6
206,Arizona CD 6. South Central,30,97,2.6,83.4,6
207,Arizona CD 7. Southeast,26.38888889,100,2.3,77.2,6
301,Arkansas CD 1. Northwest,23.38888889,89,1.2,72.9,6
302,Arkansas CD 2. North Central,23.33333333,65,0.2,73.8,6
303,Arkansas CD 3. Northeast,24.88888889,61,0.2,76.6,6
304,Arkansas CD 4. West Central,24.22222222,69,0.1,75.5,6
305,Arkansas CD 5. Central,24.61111111,42,-0.7,77,6
306,Arkansas CD 6. East Central,25.5,53,-0.3,78.2,6
307,Arkansas CD 7. Southwest,25,49,-0.4,77.4,6
308,Arkansas CD 8. South Central,25.05555556,32,-1,78.1,6
309,Arkansas CD 9. Southeast,25.61111111,46,-0.5,78.6,6
401,California CD 1. North Coast Drainage,17.16666667,108,2.7,60.2,6
402,California CD 2. Sacramento Drainage,19.66666667,100,2.4,65,6
403,California CD 3. Northeast Interior Basins,14.33333333,83,1.2,56.6,6
404,California CD 4. Central Coast Drainage,19.66666667,113,3.3,64.1,6
405,California CD 5. San Joaquin Drainage,21.05555556,99,2.3,67.6,6
406,California CD 6. South Coast Drainage,19.94444444,106,2.7,65.2,6
407,California CD 7. Southeast Desert Basins,26.55555556,87,1.8,78,6
501,Colorado CD 1. Arkansas Drainage,21.38888889,120,4.3,66.2,6
502,Colorado CD 2. Colorado Drainage,15.77777778,104,2.9,57.5,6
503,Colorado CD 3. Kansas Drainage,23.16666667,121,5.8,67.9,6
504,Colorado CD 4. Platte Drainage,18.33333333,114,4,61,6
505,Colorado CD 5. Rio Grande Drainage,14.22222222,110,2.9,54.7,6
601,Connecticut CD 1. Northwest,19.5,118,3.1,64,6
602,Connecticut CD 2. Central,20.38888889,115,3.1,65.6,6
603,Connecticut CD 3. Coastal,20.77777778,116,3.1,66.3,6
701,Delaware CD 1. Northern,22.38888889,97,1.7,70.6,6
702,Delaware CD 2. Southern,23.38888889,117,3.4,70.7,6
801,Florida CD 1. Northwest,26.55555556,74,0.4,79.4,6
802,Florida CD 2. North,26.61111111,94,0.9,79,6
803,Florida CD 3. North Central,27.44444444,114,1.9,79.5,6
804,Florida CD 4. South Central,27.61111111,117,2,79.7,6
805,Florida CD 5. Everglades and Southwest Coast,28.11111111,122,2.5,80.1,6
806,Florida CD 6. Lower East Coast,28.11111111,121,2.8,79.8,6
807,Florida CD 7. Keys,29.11111111,123,3.2,81.2,6
901,Georgia CD 1. Northwest,23.55555556,35,-0.9,75.3,6
902,Georgia CD 2. North Central,22.72222222,32,-1.1,74,6
903,Georgia CD 3. Northeast,23.66666667,41,-0.7,75.3,6
904,Georgia CD 4. West Central,24.33333333,40,-0.8,76.6,6
905,Georgia CD 5. Central,25.22222222,44,-0.6,78,6
906,Georgia CD 6. East Central,25.44444444,51,-0.2,78,6
907,Georgia CD 7. Southwest,25.72222222,38,-0.7,79,6
908,Georgia CD 8. South Central,25.83333333,50,-0.2,78.7,6
909,Georgia CD 9. Southeast,26.22222222,67,0.3,78.9,6
1001,Idaho CD 1. Panhandle,13.33333333,68,0.1,55.9,6
1002,Idaho CD 2. North Central Prairies,13.44444444,44,-1,57.2,6
1003,Idaho CD 3. North Central Canyons,15,41,-1.1,60.1,6
1004,Idaho CD 4. Central Mountains,11.33333333,49,-0.5,52.9,6
1005,Idaho CD 5. Southwestern Valleys,17.83333333,49,-0.7,64.8,6
1006,Idaho CD 6. Southwestern Highlands,14.66666667,44,-1,59.4,6
1007,Idaho CD 7. Central Plains,17.05555556,77,0.8,61.9,6
1008,Idaho CD 8. Northeastern Valleys,11.44444444,61,0,52.6,6
1009,Idaho CD 9. Upper Snake River Plains,15.22222222,61,0.1,59.3,6
1010,Idaho CD 10. Eastern Highlands,13.33333333,49,-0.7,56.7,6
1101,Illinois CD 1. Northwest,22.33333333,111,3.1,69.1,6
1102,Illinois CD 2. Northeast,22.11111111,111,3.2,68.6,6
1103,Illinois CD 3. West,23.16666667,102,2.2,71.5,6
1104,Illinois CD 4. Central,23.27777778,108,2.9,71,6
1105,Illinois CD 5. East,22.83333333,100,2.7,70.4,6
1106,Illinois CD 6. West Southwest,23.77777778,100,2.2,72.6,6
1107,Illinois CD 7. East Southeast,23.27777778,89,1.5,72.4,6
1108,Illinois CD 8. Southwest,24.27777778,95,1.8,73.9,6
1109,Illinois CD 9. Southeast,23.66666667,79,0.8,73.8,6
1201,Indiana CD 1. Northwest,22.16666667,108,2.8,69.1,6
1202,Indiana CD 2. North Central,21.77777778,103,2.3,68.9,6
1203,Indiana CD 3. Northeast,21.27777778,90,1.7,68.6,6
1204,Indiana CD 4. West Central,22.38888889,89,1.5,70.8,6
1205,Indiana CD 5. Central,21.94444444,81,1,70.5,6
1206,Indiana CD 6. East Central,21.83333333,95,1.7,69.6,6
1207,Indiana CD 7. Southwest,23.44444444,83,1.2,73,6
1208,Indiana CD 8. South Central,22.38888889,72,0.5,71.8,6
1209,Indiana CD 9. Southeast,22.44444444,83,1,71.4,6
1301,Iowa CD 1. Northwest,23.16666667,121,5.6,68.1,6
1302,Iowa CD 2. North Central,22.22222222,116,4.2,67.8,6
1303,Iowa CD 3. Northeast,21.16666667,107,2.7,67.4,6
1304,Iowa CD 4. West Central,23.72222222,121,5.5,69.2,6
1305,Iowa CD 5. Central,22.72222222,113,3.6,69.3,6
1306,Iowa CD 6. East Central,22.16666667,107,2.6,69.3,6
1307,Iowa CD 7. Southwest,24,118,4.7,70.5,6
1308,Iowa CD 8. South Central,23.11111111,110,3.1,70.5,6
1309,Iowa CD 9. Southeast,22.66666667,98,2,70.8,6
1401,Kansas CD 1. Northwest,24.5,118,5.5,70.6,6
1402,Kansas CD 2. North Central,25.44444444,118,5,72.8,6
1403,Kansas CD 3. Northeast,24.94444444,116,4.1,72.8,6
1404,Kansas CD 4. West Central,25,118,5.2,71.8,6
1405,Kansas CD 5. Central,25.66666667,116,4.3,73.9,6
1406,Kansas CD 6. East Central,25.22222222,117,4,73.4,6
1407,Kansas CD 7. Southwest,25.72222222,120,4.7,73.6,6
1408,Kansas CD 8. South Central,25.88888889,113,3.5,75.1,6
1409,Kansas CD 9. Southeast,25.44444444,110,3.1,74.7,6
1501,Kentucky CD 1. Western,23.88888889,68,0.4,74.6,6
1502,Kentucky CD 2. Central,22.77777778,57,0,73,6
1503,Kentucky CD 3. Blue Grass,22.22222222,67,0.4,71.6,6
1504,Kentucky CD 4. Eastern,21.5,51,-0.5,71.2,6
1601,Louisiana CD 1. Northwest,26.55555556,80,0.6,79.2,6
1602,Louisiana CD 2. North Central,25.77777778,55,-0.3,78.7,6
1603,Louisiana CD 3. Northeast,25.66666667,32,-1,79.2,6
1604,Louisiana CD 4. West Central,26,50,-0.4,79.2,6
1605,Louisiana CD 5. Central,26.05555556,24,-1.1,80,6
1606,Louisiana CD 6. East Central,26.55555556,62,0.2,79.6,6
1607,Louisiana CD 7. Southwest,26.83333333,46,-0.3,80.6,6
1608,Louisiana CD 8. South Central,26.94444444,69,0.2,80.3,6
1609,Louisiana CD 9. Southeast,27.33333333,92,0.8,80.4,6
1701,Maine CD 1. North,16.27777778,113,2.6,58.7,6
1702,Maine CD 2. South Interior,17.83333333,116,2.7,61.4,6
1703,Maine CD 3. Coastal,17.5,120,3,60.5,6
1801,Maryland CD 1. Southeastern Shore,23.44444444,111,2.8,71.4,6
1802,Maryland CD 2. Central Eastern Shore,23.66666667,112,2.7,71.9,6
1803,Maryland CD 3. Lower Southern,23.77777778,112,2.4,72.4,6
1804,Maryland CD 4. Upper Southern,23.55555556,110,2.3,72.1,6
1805,Maryland CD 5. Northeastern Shore,23.16666667,107,2.1,71.6,6
1806,Maryland CD 6. North Central,22.27777778,104,1.9,70.2,6
1807,Maryland CD 7. Appalachian Mountains,21.22222222,83,1,69.2,6
1808,Maryland CD 8. Allegheny Plateau,18.16666667,70,0.7,64,6
1901,Massachusetts CD 1. West,18.33333333,110,2.4,62.6,6
1902,Massachusetts CD 2. Central,20.11111111,119,3.3,64.9,6
1903,Massachusetts CD 3. Coastal,19.88888889,116,3.3,64.5,6
2001,Michigan CD 1. West Upper,17,109,2.9,59.7,6
2002,Michigan CD 2. East Upper,16.33333333,103,2.2,59.2,6
2003,Michigan CD 3. Northwest Lower,18.16666667,108,2.8,61.9,6
2004,Michigan CD 4. Northeast Lower,18,103,2.3,62.1,6
2005,Michigan CD 5. West Central Lower,18.88888889,91,2,64,6
2006,Michigan CD 6. Central Lower,19.44444444,103,2.3,64.7,6
2007,Michigan CD 7. East Central Lower,19.83333333,105,2.8,64.9,6
2008,Michigan CD 8. Southwest Lower,20.77777778,102,2.6,66.8,6
2009,Michigan CD 9. South Central Lower,20.33333333,92,1.9,66.7,6
2010,Michigan CD 10. Southeast Lower,20.77777778,105,2.8,66.6,6
2101,Minnesota CD 1. Northwest,19.5,112,4,63.1,6
2102,Minnesota CD 2. North Central,18.05555556,104,3,61.5,6
2103,Minnesota CD 3. Northeast,16.77777778,111,3.1,59.1,6
2104,Minnesota CD 4. West Central,21.55555556,123,5.4,65.4,6
2105,Minnesota CD 5. Central,21.11111111,120,4.4,65.6,6
2106,Minnesota CD 6. East Central,19.55555556,116,3.8,63.4,6
2107,Minnesota CD 7. Southwest,22.22222222,120,5.3,66.7,6
2108,Minnesota CD 8. South Central,22.11111111,118,4.4,67.4,6
2109,Minnesota CD 9. Southeast,20.83333333,113,3.2,66.3,6
2201,Mississippi CD 1. Upper Delta,25.77777778,53,-0.3,78.7,6
2202,Mississippi CD 2. North Central,24.88888889,38,-0.8,77.6,6
2203,Mississippi CD 3. Northeast,24.77777778,57,-0.2,76.8,6
2204,Mississippi CD 4. Lower Delta,26.11111111,55,-0.2,79.2,6
2205,Mississippi CD 5. Central,25.38888889,54,-0.2,77.9,6
2206,Mississippi CD 6. East Central,25.38888889,60,-0.1,77.8,6
2207,Mississippi CD 7. Southwest,25.66666667,39,-0.7,78.9,6
2208,Mississippi CD 8. South Central,26,67,0.1,78.7,6
2209,Mississippi CD 9. Southeast,25.88888889,58,0.1,78.5,6
2210,Mississippi CD 10. Coastal,26.11111111,53,0.1,78.9,6
2301,Missouri CD 1. Northwest Prairie,24.11111111,109,3.1,72.3,6
2302,Missouri CD 2. Northeast Prairie,23.61111111,96,2,72.5,6
2303,Missouri CD 3. West Central Plains,24.44444444,106,2.5,73.5,6
2304,Missouri CD 4. West Ozarks,23.94444444,98,2.1,73,6
2305,Missouri CD 5. East Ozarks,23.38888889,88,1.3,72.8,6
2306,Missouri CD 6. Bootheel,24.72222222,62,0.2,76.3,6
2401,Montana CD 1. Western,12.11111111,67,0.2,53.6,6
2402,Montana CD 2. Southwestern,11.44444444,71,0.4,52.2,6
2403,Montana CD 3. North Central,15.61111111,85,1,59.1,6
2404,Montana CD 4. Central,14.44444444,76,0.3,57.7,6
2405,Montana CD 5. South Central,15.66666667,89,1.5,58.7,6
2406,Montana CD 6. Northeastern,17.66666667,88,1.7,62.1,6
2407,Montana CD 7. Southeastern,18.72222222,102,2.6,63.1,6
2501,Nebraska CD 1. Panhandle,21,115,5.1,64.7,6
2502,Nebraska CD 2. North Central,22.22222222,118,5,67,6
2503,Nebraska CD 3. Northeast,23.88888889,123,5.6,69.4,6
2505,Nebraska CD 5. Central,23.38888889,118,5.2,68.9,6
2506,Nebraska CD 6. East Central,24.61111111,120,5.6,70.7,6
2507,Nebraska CD 7. Southwest,23.77777778,120,5.8,69,6
2508,Nebraska CD 8. South Central,24.38888889,118,5.2,70.7,6
2509,Nebraska CD 9. Southeast,24.61111111,116,4.6,71.7,6
2601,Nevada CD 1. Northwestern,17.55555556,76,0.9,62.7,6
2602,Nevada CD 2. Northeastern,15.22222222,63,0.2,59.2,6
2603,Nevada CD 3. South Central,19.66666667,85,2,65.4,6
2604,Nevada CD 4. Extreme Southern,27.11111111,81,1.6,79.2,6
2701,New Hampshire CD 1. North,16.11111111,105,1.7,59.3,6
2702,New Hampshire CD 2. South,18.55555556,117,2.8,62.6,6
2801,New Jersey CD 1. Northern,20.94444444,114,2.7,67,6
2802,New Jersey CD 2. Southern,22.55555556,117,3,69.6,6
2803,New Jersey CD 3. Coastal,22.33333333,121,3.7,68.5,6
2901,New Mexico CD 1. Northwestern Plateau,20.44444444,112,3.3,65.5,6
2902,New Mexico CD 2. Northern Mountains,18.38888889,109,3.1,62,6
2903,New Mexico CD 3. Northeastern Plains,24.5,116,4.4,71.7,6
2904,New Mexico CD 4. Southwestern Mountains,19,101,2.1,64.1,6
2905,New Mexico CD 5. Central Valley,23.66666667,98,2.2,72.4,6
2906,New Mexico CD 6. Central Highlands,20.61111111,106,3.1,66,6
2907,New Mexico CD 7. Southeastern Plains,26.05555556,117,4.4,74.5,6
2908,New Mexico CD 8. Southern Desert,25.44444444,104,2.4,75.4,6
3001,New York CD 1. Western Plateau,18.16666667,90,1.4,63.3,6
3002,New York CD 2. Eastern Plateau,17.66666667,77,0.8,63,6
3003,New York CD 3. Northern Plateau,16.33333333,97,1.4,60,6
3004,New York CD 4. Coastal,21.33333333,119,3.3,67.1,6
3005,New York CD 5. Hudson Valley,20.27777778,114,2.7,65.8,6
3006,New York CD 6. Mohawk Valley,18.38888889,92,1.2,63.9,6
3007,New York CD 7. Champlain Valley,17.66666667,99,1.5,62.3,6
3008,New York CD 8. St. Lawrence Valley,18.5,112,2.6,62.7,6
3009,New York CD 9. Great Lakes,19.22222222,105,2.2,64.4,6
3010,New York CD 10. Central Lakes,19.05555556,98,1.8,64.5,6
3101,North Carolina CD 1. Southern Mountains,19.88888889,36,-0.6,68.4,6
3102,North Carolina CD 2. Northern Mountains,20.38888889,51,-0.3,69,6
3103,North Carolina CD 3. Northern Piedmont,23,46,-0.1,73.5,6
3104,North Carolina CD 4. Central Piedmont,23.22222222,48,-0.3,74.1,6
3105,North Carolina CD 5. Southern Piedmont,23.72222222,42,-0.5,75.2,6
3106,North Carolina CD 6. Southern Coastal Plain,24.16666667,42,-0.4,75.9,6
3107,North Carolina CD 7. Central Coastal Plain,24.11111111,47,-0.1,75.5,6
3108,North Carolina CD 8. Northern Coastal Plain,23.77777778,60,0.3,74.5,6
3201,North Dakota CD 1. Northwest,18.05555556,108,2.7,61.8,6
3202,North Dakota CD 2. North Central,19.05555556,111,4.1,62.2,6
3203,North Dakota CD 3. Northeast,19.5,117,4.7,62.4,6
3204,North Dakota CD 4. West Central,18.94444444,108,3.3,62.8,6
3205,North Dakota CD 5. Central,19.88888889,119,4.8,63,6
3206,North Dakota CD 6. East Central,20.72222222,124,5.2,64.1,6
3207,North Dakota CD 7. Southwest,18.77777778,109,3.2,62.6,6
3208,North Dakota CD 8. South Central,20,117,4.2,63.8,6
3209,North Dakota CD 9. Southeast,20.72222222,119,4.9,64.4,6
3301,Ohio CD 1. Northwest,22,101,2.4,69.2,6
3302,Ohio CD 2. North Central,21.55555556,98,2,68.8,6
3303,Ohio CD 3. Northeast,20.27777778,97,2.1,66.4,6
3304,Ohio CD 4. West Central,21.83333333,96,2,69.3,6
3305,Ohio CD 5. Central,21.88888889,95,1.9,69.5,6
