province,temperature,month
British Columbia,5,2
British Columbia,4,2
British Columbia,3,2
British Columbia,6,2
British Columbia,5,2
British Columbia,4,2
British Columbia,4,2
British Columbia,4,2
British Columbia,4,2
British Columbia,,2
British Columbia,4,2
British Columbia,4,2
British Columbia,6,2
British Columbia,6,2
British Columbia,6,2
British Columbia,3,2
British Columbia,7,2
British Columbia,,2
British Columbia,6,2
British Columbia,6,2
British Columbia,4,2
British Columbia,4,2
British Columbia,5,2
British Columbia,5,2
British Columbia,4,2
British Columbia,4,2
British Columbia,6,2
British Columbia,3,2
British Columbia,6,2
British Columbia,6,2
British Columbia,4,2
British Columbia,4,2
British Columbia,4,2
British Columbia,5,2
British Columbia,3,2
British Columbia,,2
British Columbia,5,2
British Columbia,5,2
British Columbia,5,2
British Columbia,,2
British Columbia,4,2
British Columbia,3,2
British Columbia,3,2
British Columbia,3,2
British Columbia,4,2
British Columbia,3,2
British Columbia,-1,2
British Columbia,6,2
British Columbia,6,2
British Columbia,4,2
British Columbia,4,2
British Columbia,3,2
British Columbia,4,2
British Columbia,4,2
British Columbia,4,2
British Columbia,4,2
British Columbia,3,2
British Columbia,3,2
British Columbia,3,2
British Columbia,4,2
British Columbia,5,2
British Columbia,5,2
British Columbia,4,2
British Columbia,6,2
British Columbia,4,2
British Columbia,4,2
British Columbia,4,2
British Columbia,5,2
British Columbia,6,2
British Columbia,4,2
British Columbia,4,2
British Columbia,1,2
British Columbia,1,2
British Columbia,3,2
British Columbia,4,2
British Columbia,6,2
British Columbia,3,2
British Columbia,0,2
British Columbia,1,2
British Columbia,1,2
British Columbia,6,2
British Columbia,2,2
British Columbia,-4,2
British Columbia,-3,2
British Columbia,-3,2
British Columbia,-3,2
British Columbia,-1,2
British Columbia,-4,2
British Columbia,-17,2
British Columbia,1,2
British Columbia,-6,2
British Columbia,-1,2
British Columbia,-6,2
British Columbia,-3,2
British Columbia,-4,2
British Columbia,-3,2
British Columbia,-3,2
British Columbia,-1,2
British Columbia,-1,2
British Columbia,-2,2
British Columbia,-2,2
British Columbia,-7,2
British Columbia,-3,2
British Columbia,-3,2
British Columbia,-3,2
British Columbia,4,2
British Columbia,4,2
British Columbia,5,2
British Columbia,,2
British Columbia,0,2
British Columbia,-1,2
British Columbia,4,2
British Columbia,4,2
British Columbia,6,2
British Columbia,4,2
British Columbia,4,2
British Columbia,4,2
British Columbia,-2,2
British Columbia,,2
British Columbia,4,2
British Columbia,6,2
British Columbia,,2
British Columbia,4,2
British Columbia,5,2
British Columbia,6,2
British Columbia,4,2
British Columbia,5,2
British Columbia,4,2
British Columbia,6,2
British Columbia,4,2
British Columbia,-6,2
British Columbia,6,2
British Columbia,4,2
British Columbia,4,2
British Columbia,,2
British Columbia,3,2
British Columbia,3,2
British Columbia,3,2
British Columbia,-2,2
British Columbia,0,2
British Columbia,1,2
British Columbia,-17,2
British Columbia,1,2
British Columbia,2,2
British Columbia,2,2
British Columbia,3,2
British Columbia,2,2
British Columbia,-2,2
British Columbia,-2,2
British Columbia,-1,2
British Columbia,-1,2
British Columbia,-6,2
British Columbia,-3,2
British Columbia,2,2
British Columbia,-2,2
British Columbia,0,2
British Columbia,,2
British Columbia,1,2
British Columbia,-1,2
British Columbia,-2,2
British Columbia,,2
British Columbia,1,2
British Columbia,,2
British Columbia,1,2
British Columbia,,2
British Columbia,1,2
British Columbia,-1,2
British Columbia,-3,2
British Columbia,-3,2
British Columbia,-2,2
British Columbia,-3,2
British Columbia,-3,2
British Columbia,-4,2
British Columbia,-4,2
British Columbia,-3,2
British Columbia,-4,2
British Columbia,-1,2
British Columbia,1,2
British Columbia,-4,2
British Columbia,-4,2
British Columbia,-5,2
British Columbia,-2,2
British Columbia,-4,2
British Columbia,-3,2
British Columbia,-6,2
British Columbia,0,2
British Columbia,0,2
British Columbia,-2,2
British Columbia,-4,2
British Columbia,-1,2
British Columbia,-8,2
British Columbia,-3,2
British Columbia,-1,2
British Columbia,-1,2
British Columbia,-4,2
British Columbia,-9,2
British Columbia,-6,2
British Columbia,-6,2
British Columbia,-6,2
British Columbia,-2,2
British Columbia,-2,2
British Columbia,-2,2
British Columbia,-8,2
British Columbia,-4,2
British Columbia,-4,2
British Columbia,-7,2
British Columbia,-7,2
British Columbia,-6,2
British Columbia,-6,2
British Columbia,-9,2
British Columbia,-14,2
British Columbia,-13,2
British Columbia,-9,2
British Columbia,-7,2
British Columbia,-7,2
Yukon,-23,2
Yukon,-18,2
Yukon,-18,2
Yukon,-19,2
Yukon,-25,2
Yukon,-17,2
Yukon,-17,2
Yukon,-13,2
Yukon,-28,2
Yukon,-29,2
Yukon,-18,2
Yukon,-31,2
Yukon,-22,2
Yukon,-22,2
Yukon,-29,2
Yukon,-29,2
Yukon,-9,2
Yukon,-20,2
Yukon,-27,2
Yukon,-25,2
Yukon,-24,2
Yukon,-12,2
Yukon,-12,2
Yukon,-16,2
Yukon,-15,2
Yukon,-16,2
Yukon,-11,2
Yukon,-11,2
Northwest Territories,-29,2
Northwest Territories,-29,2
Northwest Territories,-29,2
Northwest Territories,-24,2
Northwest Territories,-24,2
Northwest Territories,-16,2
Northwest Territories,-26,2
Northwest Territories,-27,2
Northwest Territories,-16,2
Northwest Territories,-16,2
Northwest Territories,-28,2
Northwest Territories,-23,2
Northwest Territories,-20,2
Northwest Territories,-27,2
Northwest Territories,-22,2
Northwest Territories,-20,2
Northwest Territories,-20,2
Northwest Territories,-20,2
Northwest Territories,-18,2
Northwest Territories,-19,2
Northwest Territories,-19,2
Northwest Territories,-21,2
Northwest Territories,-19,2
Northwest Territories,-20,2
Northwest Territories,,2
Northwest Territories,-28,2
Northwest Territories,-27,2
Northwest Territories,-26,2
Northwest Territories,-26,2
Northwest Territories,-25,2
Northwest Territories,-24,2
Northwest Territories,-28,2
Northwest Territories,-28,2
Northwest Territories,-29,2
Northwest Territories,-20,2
Northwest Territories,-27,2
Northwest Territories,-27,2
Northwest Territories,-31,2
Northwest Territories,-30,2
Northwest Territories,-28,2
Northwest Territories,-29,2
Northwest Territories,-22,2
Northwest Territories,-24,2
Northwest Territories,-3,2
Northwest Territories,-15,2
Northwest Territories,-29,2
Northwest Territories,-28,2
Northwest Territories,-17,2
Northwest Territories,-19,2
Northwest Territories,-28,2
Nunavut,-27,2
Nunavut,-31,2
Nunavut,-31,2
Nunavut,-31,2
Nunavut,-29,2
Nunavut,-31,2
Nunavut,-30,2
Nunavut,-33,2
Nunavut,-30,2
Nunavut,-31,2
Nunavut,-32,2
Nunavut,-32,2
Nunavut,-28,2
Nunavut,-28,2
Nunavut,-36,2
Nunavut,-36,2
Nunavut,-33,2
Nunavut,-35,2
Nunavut,-35,2
Nunavut,-30,2
Nunavut,-33,2
Nunavut,-22,2
Nunavut,-22,2
Nunavut,-37,2
Nunavut,-29,2
Nunavut,-31,2
Nunavut,-32,2
Nunavut,,2
Nunavut,-33,2
Nunavut,-34,2
Nunavut,-28,2
Nunavut,-28,2
Nunavut,-33,2
Nunavut,-33,2
Nunavut,-33,2
Nunavut,-24,2
Nunavut,-24,2
Nunavut,-29,2
Nunavut,-32,2
Nunavut,-29,2
Nunavut,-29,2
Nunavut,-29,2
Nunavut,-39,2
Nunavut,-38,2
Nunavut,-30,2
Nunavut,-34,2
Nunavut,-34,2
Nunavut,-35,2
Nunavut,-35,2
Nunavut,-33,2
Nunavut,-34,2
Nunavut,-29,2
Nunavut,-29,2
Nunavut,-34,2
Nunavut,-26,2
Nunavut,-30,2
Nunavut,-30,2
Nunavut,-35,2
Nunavut,-34,2
Nunavut,-33,2
Nunavut,-33,2
Nunavut,-32,2
Nunavut,-33,2
Nunavut,-31,2
Nunavut,-34,2
Nunavut,-34,2
Nunavut,-18,2
Nunavut,-36,2
Nunavut,-32,2
Northwest Territories,-31,2
Northwest Territories,-31,2
Northwest Territories,-31,2
Northwest Territories,-31,2
Northwest Territories,-31,2
Northwest Territories,-37,2
Northwest Territories,-34,2
Alberta,-11,2
Alberta,-11,2
Alberta,-7,2
Alberta,-10,2
Alberta,-8,2
Alberta,-8,2
Alberta,-4,2
Alberta,-9,2
Alberta,-8,2
Alberta,-9,2
Alberta,-8,2
Alberta,-9,2
Alberta,-6,2
Alberta,-6,2
Alberta,-11,2
Alberta,-9,2
Alberta,-9,2
Alberta,-6,2
Alberta,-8,2
Alberta,-9,2
Alberta,-6,2
Alberta,-7,2
Alberta,-5,2
Alberta,-9,2
Alberta,-11,2
Alberta,-7,2
Alberta,-8,2
Alberta,-7,2
Alberta,-7,2
Alberta,-8,2
Alberta,-9,2
Alberta,-4,2
Alberta,-9,2
Alberta,-6,2
Alberta,-9,2
Alberta,-8,2
Alberta,-9,2
Alberta,-9,2
Alberta,-9,2
Alberta,-9,2
Alberta,-8,2
Alberta,-10,2
Alberta,-11,2
Alberta,-9,2
Alberta,-12,2
Alberta,-11,2
Alberta,-11,2
Alberta,-9,2
Alberta,,2
Alberta,-7,2
Alberta,-11,2
Alberta,-8,2
Alberta,-8,2
Alberta,-10,2
Alberta,-9,2
Alberta,-9,2
Alberta,-12,2
Alberta,-7,2
Alberta,-8,2
Alberta,-9,2
Alberta,-12,2
Alberta,-8,2
Alberta,-9,2
Alberta,-9,2
Alberta,-8,2
Alberta,-7,2
Alberta,-7,2
Alberta,-6,2
Alberta,-12,2
Alberta,,2
Alberta,-9,2
Alberta,-11,2
Alberta,-9,2
Alberta,-10,2
Alberta,-4,2
Alberta,-11,2
Alberta,-7,2
Alberta,-8,2
Alberta,-6,2
Alberta,-8,2
Alberta,-7,2
Alberta,-6,2
Alberta,-7,2
Alberta,-7,2
Alberta,-7,2
Alberta,-6,2
Alberta,-7,2
Alberta,-7,2
Alberta,-7,2
Alberta,-7,2
Alberta,-7,2
Alberta,-7,2
Alberta,-8,2
Alberta,-7,2
Alberta,-9,2
Alberta,-7,2
Alberta,-8,2
Alberta,-8,2
Alberta,-8,2
Alberta,-8,2
Alberta,-6,2
Alberta,-8,2
Alberta,-6,2
Alberta,-8,2
Alberta,-5,2
Alberta,-8,2
Alberta,,2
Alberta,-8,2
Alberta,-7,2
Alberta,-7,2
Alberta,-9,2
Alberta,-8,2
Alberta,-7,2
Alberta,-7,2
Alberta,-7,2
Alberta,-3,2
Alberta,-3,2
Alberta,-3,2
Alberta,-4,2
Alberta,-6,2
Alberta,-5,2
Alberta,-5,2
Alberta,-3,2
Alberta,-3,2
Alberta,-4,2
Alberta,-3,2
Alberta,-6,2
Alberta,-4,2
Alberta,-3,2
Alberta,-4,2
Alberta,-6,2
Alberta,-2,2
Alberta,-3,2
Alberta,-4,2
Alberta,-3,2
Alberta,,2
Alberta,-4,2
Alberta,-4,2
Alberta,-2,2
Alberta,-3,2
Alberta,-2,2
Alberta,-6,2
Alberta,-3,2
Alberta,-3,2
Alberta,-5,2
Alberta,-4,2
Alberta,-6,2
Alberta,-6,2
Alberta,-3,2
Alberta,-2,2
Alberta,-2,2
Alberta,,2
Alberta,-2,2
Alberta,-4,2
Alberta,-4,2
Alberta,-5,2
Alberta,-5,2
Alberta,-3,2
Alberta,-3,2
Alberta,-4,2
Alberta,-5,2
Alberta,-6,2
Alberta,-5,2
Alberta,-2,2
Alberta,-6,2
Alberta,-6,2
Alberta,-5,2
Alberta,-7,2
Alberta,-6,2
Alberta,-2,2
Alberta,-6,2
Alberta,-5,2
Alberta,-7,2
Alberta,-4,2
Alberta,-4,2
Alberta,-3,2
Alberta,-3,2
Alberta,,2
Alberta,-4,2
Alberta,-6,2
Alberta,-2,2
Alberta,,2
Alberta,-5,2
Alberta,-3,2
Alberta,-3,2
Alberta,-2,2
Alberta,-6,2
Alberta,-3,2
Alberta,-3,2
Alberta,-3,2
Alberta,-4,2
Alberta,-3,2
Alberta,-4,2
Alberta,-6,2
Alberta,-3,2
Alberta,-7,2
Alberta,-11,2
Alberta,-7,2
Alberta,-9,2
Alberta,-8,2
Alberta,-4,2
Alberta,-8,2
Alberta,-6,2
Alberta,-13,2
Alberta,-6,2
Alberta,-6,2
Alberta,-6,2
Alberta,-8,2
Alberta,-8,2
Alberta,-12,2
Alberta,-12,2
Alberta,-7,2
Alberta,-9,2
Alberta,-8,2
Alberta,-8,2
Alberta,-9,2
Alberta,-12,2
Alberta,-8,2
Alberta,-11,2
Alberta,-9,2
Alberta,-9,2
Alberta,-9,2
Alberta,-9,2
Alberta,-8,2
Alberta,-9,2
Alberta,-6,2
Alberta,-9,2
Alberta,-8,2
Alberta,-8,2
Alberta,-8,2
Alberta,-10,2
Alberta,-17,2
Alberta,-17,2
Alberta,-15,2
Alberta,-8,2
Alberta,-12,2
Alberta,-16,2
Alberta,-15,2
Alberta,-9,2
Alberta,-12,2
Alberta,-14,2
Alberta,-8,2
Alberta,-12,2
Alberta,-8,2
Alberta,-11,2
Alberta,-9,2
Alberta,-10,2
Alberta,-16,2
Alberta,-8,2
Alberta,-8,2
Alberta,-2,2
Alberta,-9,2
Alberta,-14,2
Alberta,-7,2
Alberta,-16,2
Alberta,-11,2
Alberta,-11,2
Saskatchewan,-8,2
Saskatchewan,-11,2
Saskatchewan,-7,2
Saskatchewan,-9,2
Saskatchewan,-9,2
Saskatchewan,-9,2
Saskatchewan,-11,2
Saskatchewan,-12,2
Saskatchewan,-11,2
Saskatchewan,-13,2
Saskatchewan,-11,2
Saskatchewan,-13,2
Saskatchewan,-9,2
Saskatchewan,-7,2
Saskatchewan,-13,2
Saskatchewan,-10,2
Saskatchewan,-9,2
Saskatchewan,-8,2
Saskatchewan,-9,2
Saskatchewan,-12,2
Saskatchewan,-7,2
Saskatchewan,-13,2
Saskatchewan,-12,2
Saskatchewan,-12,2
Saskatchewan,-8,2
Saskatchewan,-8,2
Saskatchewan,-7,2
Saskatchewan,-9,2
Saskatchewan,-8,2
Saskatchewan,-8,2
Saskatchewan,-6,2
Saskatchewan,-7,2
Saskatchewan,-9,2
Saskatchewan,-7,2
Saskatchewan,-7,2
Saskatchewan,-7,2
Saskatchewan,-8,2
Saskatchewan,-6,2
Saskatchewan,-8,2
Saskatchewan,-9,2
Saskatchewan,-8,2
Saskatchewan,-9,2
Saskatchewan,-11,2
Saskatchewan,-13,2
Saskatchewan,-11,2
Saskatchewan,-11,2
Saskatchewan,-12,2
Saskatchewan,-12,2
Saskatchewan,-11,2
Saskatchewan,-12,2
Saskatchewan,-10,2
Saskatchewan,-11,2
Saskatchewan,-13,2
Saskatchewan,-8,2
Saskatchewan,-14,2
Saskatchewan,-14,2
Saskatchewan,-14,2
Saskatchewan,-12,2
Saskatchewan,-12,2
Saskatchewan,-12,2
Saskatchewan,-12,2
Saskatchewan,-23,2
Saskatchewan,-21,2
Saskatchewan,-22,2
Saskatchewan,-16,2
Saskatchewan,-11,2
Saskatchewan,-19,2
Saskatchewan,-18,2
Saskatchewan,-13,2
Saskatchewan,-14,2
Saskatchewan,-11,2
Saskatchewan,-12,2
Saskatchewan,-17,2
Saskatchewan,-12,2
Saskatchewan,-22,2
Saskatchewan,-12,2
Saskatchewan,-13,2
Saskatchewan,-21,2
Saskatchewan,-14,2
Saskatchewan,-14,2
Saskatchewan,-12,2
Manitoba,-11,2
Manitoba,-13,2
Manitoba,-13,2
Manitoba,-13,2
Manitoba,-12,2
Manitoba,-13,2
Manitoba,,2
Manitoba,-12,2
Manitoba,-14,2
Manitoba,-14,2
Manitoba,-12,2
Manitoba,-14,2
Manitoba,-10,2
Manitoba,,2
Manitoba,,2
Manitoba,,2
Manitoba,-13,2
Manitoba,-12,2
Manitoba,,2
Manitoba,-13,2
Manitoba,-14,2
Manitoba,-11,2
Manitoba,,2
Manitoba,-12,2
Manitoba,,2
Manitoba,,2
Manitoba,-13,2
Manitoba,-13,2
Manitoba,,2
Manitoba,-13,2
Manitoba,-12,2
Manitoba,-12,2
Manitoba,-13,2
Manitoba,-15,2
Manitoba,-15,2
Manitoba,-15,2
Manitoba,-14,2
Manitoba,-13,2
Manitoba,-14,2
Manitoba,-13,2
Manitoba,-14,2
Manitoba,-13,2
Manitoba,-14,2
Manitoba,,2
Manitoba,,2
Manitoba,-13,2
Manitoba,-13,2
Manitoba,,2
Manitoba,-12,2
Manitoba,-12,2
Manitoba,-11,2
Manitoba,-11,2
Manitoba,-11,2
Manitoba,-14,2
Manitoba,-13,2
Manitoba,-16,2
Manitoba,-15,2
Manitoba,-16,2
Manitoba,-14,2
Manitoba,-14,2
Manitoba,-24,2
Manitoba,-24,2
Manitoba,-13,2
Manitoba,-21,2
Manitoba,-23,2
Manitoba,-21,2
Manitoba,-17,2
Manitoba,-21,2
Manitoba,-14,2
Manitoba,-19,2
Manitoba,-19,2
Manitoba,-17,2
Manitoba,-23,2
Manitoba,-24,2
Manitoba,-19,2
Ontario,-17,2
Ontario,-19,2
Ontario,-19,2
Ontario,-13,2
Ontario,-22,2
Ontario,-17,2
Ontario,-17,2
Ontario,,2
Ontario,-22,2
Ontario,-22,2
Ontario,-15,2
Ontario,-15,2
Ontario,-14,2
Ontario,-16,2
Ontario,-13,2
Ontario,-14,2
Ontario,-14,2
Ontario,-14,2
Ontario,-12,2
Ontario,-13,2
Ontario,-13,2
Ontario,-14,2
Ontario,-13,2
Ontario,-14,2
Ontario,-13,2
Ontario,-16,2
Ontario,-14,2
Ontario,-12,2
Ontario,-4,2
Ontario,-14,2
Ontario,-14,2
Ontario,-14,2
Ontario,,2
Ontario,-13,2
Ontario,-11,2
Ontario,-12,2
Ontario,-12,2
Ontario,-11,2
Ontario,-12,2
Ontario,-14,2
Ontario,-9,2
Ontario,-11,2
Ontario,-8,2
Ontario,-8,2
Ontario,-11,2
Ontario,-7,2
Ontario,-12,2
Ontario,-8,2
Ontario,-9,2
Ontario,-11,2
Ontario,-11,2
Ontario,-13,2
Ontario,-12,2
Ontario,-12,2
Ontario,-12,2
Ontario,-13,2
Ontario,-13,2
Ontario,-12,2
Ontario,-14,2
Ontario,-6,2
Ontario,-14,2
Ontario,-13,2
Ontario,-16,2
Ontario,-12,2
Ontario,-12,2
Ontario,-9,2
Ontario,-10,2
Ontario,-9,2
Ontario,-8,2
Ontario,-8,2
Ontario,-4,2
Ontario,-7,2
Ontario,-6,2
Ontario,-4,2
Ontario,-6,2
Ontario,-5,2
Ontario,-6,2
Ontario,-3,2
Ontario,-5,2
Ontario,-7,2
Ontario,-4,2
Ontario,-4,2
Ontario,-4,2
Ontario,-8,2
Ontario,-7,2
Ontario,-7,2
Ontario,-7,2
Ontario,-7,2
Ontario,-8,2
Ontario,-8,2
Ontario,-8,2
Ontario,-7,2
Ontario,-4,2
Ontario,-6,2
Ontario,-8,2
Ontario,-6,2
Ontario,-3,2
Ontario,-7,2
Ontario,-6,2
Ontario,-8,2
Ontario,-6,2
Ontario,-6,2
Ontario,-5,2
Ontario,-7,2
Ontario,,2
Ontario,,2
Ontario,-5,2
Ontario,-4,2
Ontario,-4,2
Ontario,-4,2
Ontario,-6,2
Ontario,-5,2
Ontario,-4,2
Ontario,-3,2
Ontario,-2,2
Ontario,-2,2
Ontario,-2,2
Ontario,-4,2
Ontario,,2
Ontario,-1,2
Ontario,-2,2
Ontario,-3,2
Ontario,-2,2
Ontario,-2,2
Ontario,-2,2
Ontario,-1,2
Ontario,-1,2
Ontario,-2,2
Ontario,-1,2
Ontario,-2,2
Ontario,-2,2
Ontario,-2,2
Ontario,-2,2
Ontario,,2
Ontario,-2,2
Ontario,-2,2
Ontario,-1,2
Ontario,-2,2
Ontario,-2,2
Ontario,-1,2
Ontario,-1,2
Ontario,-3,2
Ontario,-6,2
Ontario,-6,2
Ontario,-4,2
Ontario,-5,2
Ontario,-5,2
Ontario,-3,2
Ontario,-3,2
Ontario,-6,2
Ontario,-4,2
Ontario,-3,2
Ontario,-4,2
Ontario,-2,2
Ontario,-5,2
Ontario,-3,2
Ontario,-2,2
Ontario,-4,2
Ontario,-4,2
Ontario,-6,2
Ontario,-2,2
Ontario,-4,2
Ontario,-2,2
Ontario,-3,2
Ontario,-2,2
Ontario,-2,2
Ontario,-4,2
Ontario,-3,2
Ontario,-4,2
Ontario,-4,2
Ontario,-6,2
Ontario,-3,2
Ontario,-8,2
Ontario,-5,2
Ontario,-6,2
Ontario,,2
Ontario,,2
Ontario,-8,2
Quebec,,2
Quebec,,2
Quebec,-10,2
Quebec,,2
Quebec,-8,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,-14,2
Quebec,-9,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,-9,2
Quebec,,2
Quebec,-9,2
Quebec,-8,2
Quebec,-9,2
Quebec,-12,2
Quebec,,2
Quebec,-8,2
Quebec,-10,2
Quebec,-10,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,-6,2
Quebec,,2
Quebec,,2
Quebec,-7,2
Quebec,,2
Quebec,,2
Quebec,-9,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,-8,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,-5,2
Quebec,-6,2
Quebec,-8,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,-8,2
Quebec,,2
Quebec,,2
Quebec,-7,2
Quebec,,2
Quebec,-9,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,-8,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,-9,2
Quebec,,2
Quebec,-8,2
Quebec,-8,2
Quebec,-7,2
Quebec,-7,2
Quebec,,2
Quebec,-8,2
Quebec,-6,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,-8,2
Quebec,-9,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,-9,2
Quebec,-8,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,-9,2
Quebec,-10,2
Quebec,-10,2
Quebec,-12,2
Quebec,-12,2
Quebec,-8,2
Quebec,-12,2
Quebec,,2
Quebec,-11,2
Quebec,-8,2
Quebec,-13,2
Quebec,-10,2
Quebec,-11,2
Quebec,-8,2
Quebec,-6,2
Quebec,,2
Quebec,-11,2
Quebec,,2
Quebec,-11,2
Quebec,-11,2
Quebec,-7,2
Quebec,-12,2
Quebec,-12,2
Quebec,-17,2
Quebec,-8,2
Quebec,,2
Quebec,-10,2
Quebec,,2
Quebec,-7,2
Quebec,,2
Quebec,-13,2
Quebec,-9,2
Quebec,-9,2
Quebec,-9,2
Quebec,-8,2
Quebec,-6,2
Quebec,,2
Quebec,-6,2
Quebec,-8,2
Quebec,-8,2
Quebec,-8,2
Quebec,-8,2
Quebec,-11,2
Quebec,-8,2
Quebec,-9,2
Quebec,-8,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,,2
Quebec,-8,2
Quebec,-12,2
Quebec,-16,2
Quebec,-16,2
Quebec,,2
Quebec,-11,2
Quebec,-12,2
Quebec,-12,2
Quebec,-11,2
Quebec,-13,2
Quebec,-11,2
Quebec,-11,2
Quebec,,2
Quebec,,2
Quebec,-17,2
Quebec,-17,2
Quebec,-12,2
Quebec,-13,2
Quebec,,2
Quebec,-12,2
Quebec,-12,2
Quebec,-8,2
Quebec,,2
Quebec,-12,2
Quebec,-12,2
Quebec,-14,2
Quebec,-15,2
Quebec,-14,2
Quebec,-17,2
Quebec,-18,2
Quebec,-18,2
Quebec,-18,2
Quebec,-13,2
Quebec,-13,2
Quebec,,2
Quebec,-12,2
Quebec,-12,2
Quebec,-14,2
Quebec,-17,2
Quebec,,2
Quebec,-27,2
Quebec,-26,2
Quebec,-26,2
Quebec,-20,2
Quebec,-19,2
Quebec,-27,2
Quebec,-21,2
Quebec,-26,2
Quebec,-24,2
Quebec,-24,2
Quebec,-26,2
Quebec,-22,2
Quebec,-24,2
Quebec,-29,2
Quebec,-23,2
Quebec,-24,2
Quebec,-26,2
Quebec,-26,2
Quebec,-22,2
Quebec,-22,2
Quebec,-25,2
New Brunswick,-8,2
New Brunswick,-8,2
New Brunswick,,2
New Brunswick,-9,2
New Brunswick,-7,2
New Brunswick,-9,2
New Brunswick,-8,2
New Brunswick,-9,2
New Brunswick,-12,2
New Brunswick,-7,2
New Brunswick,-7,2
New Brunswick,-7,2
New Brunswick,-3,2
New Brunswick,-7,2
New Brunswick,-10,2
New Brunswick,-7,2
New Brunswick,-8,2
New Brunswick,-6,2
New Brunswick,-6,2
New Brunswick,-5,2
New Brunswick,-2,2
New Brunswick,-9,2
New Brunswick,-5,2
New Brunswick,-6,2
New Brunswick,-7,2
New Brunswick,-8,2
Nova Scotia,-17,2
Nova Scotia,-2,2
Nova Scotia,-2,2
Nova Scotia,-3,2
Nova Scotia,-17,2
Nova Scotia,-4,2
Nova Scotia,-4,2
Nova Scotia,-6,2
Nova Scotia,-6,2
Nova Scotia,-3,2
Nova Scotia,-3,2
Nova Scotia,-3,2
Nova Scotia,-4,2
Nova Scotia,-2,2
Nova Scotia,-3,2
Nova Scotia,-3,2
Nova Scotia,-2,2
Nova Scotia,-2,2
Nova Scotia,-2,2
Nova Scotia,-4,2
Nova Scotia,-3,2
Nova Scotia,-3,2
Nova Scotia,,2
Nova Scotia,-4,2
Nova Scotia,-1,2
Nova Scotia,-4,2
Nova Scotia,-2,2
Nova Scotia,-5,2
Nova Scotia,-6,2
Nova Scotia,-6,2
Nova Scotia,-4,2
Nova Scotia,-7,2
Nova Scotia,-4,2
Nova Scotia,1,2
Nova Scotia,1,2
Nova Scotia,-3,2
Nova Scotia,-3,2
Nova Scotia,-2,2
Nova Scotia,-1,2
Nova Scotia,-1,2
Nova Scotia,-5,2
Nova Scotia,-4,2
Nova Scotia,-5,2
Nova Scotia,-5,2
Nova Scotia,-4,2
Nova Scotia,-3,2
Nova Scotia,-1,2
Nova Scotia,,2
Nova Scotia,0,2
Nova Scotia,-1,2
Nova Scotia,-1,2
Prince Edward Island,-6,2
Prince Edward Island,-4,2
Prince Edward Island,-4,2
Prince Edward Island,-6,2
Prince Edward Island,-5,2
Prince Edward Island,-5,2
Prince Edward Island,-7,2
Prince Edward Island,-7,2
Prince Edward Island,-6,2
Newfoundland and Labrador,-9,2
Newfoundland and Labrador,-4,2
Newfoundland and Labrador,-4,2
Newfoundland and Labrador,-8,2
Newfoundland and Labrador,-7,2
Newfoundland and Labrador,-6,2
Newfoundland and Labrador,-6,2
Newfoundland and Labrador,-7,2
Newfoundland and Labrador,-8,2
Newfoundland and Labrador,-8,2
Newfoundland and Labrador,-7,2
Newfoundland and Labrador,-9,2
Newfoundland and Labrador,-7,2
Newfoundland and Labrador,-7,2
Newfoundland and Labrador,-8,2
Newfoundland and Labrador,-5,2
Newfoundland and Labrador,-9,2
Newfoundland and Labrador,-8,2
Newfoundland and Labrador,-4,2
Newfoundland and Labrador,,2
Newfoundland and Labrador,-12,2
Newfoundland and Labrador,-11,2
Newfoundland and Labrador,-4,2
Newfoundland and Labrador,-4,2
Newfoundland and Labrador,-3,2
Newfoundland and Labrador,-7,2
Newfoundland and Labrador,-6,2
Newfoundland and Labrador,-6,2
Newfoundland and Labrador,-7,2
Newfoundland and Labrador,-6,2
Newfoundland and Labrador,-3,2
Newfoundland and Labrador,-3,2
Newfoundland and Labrador,-3,2
Newfoundland and Labrador,-14,2
Newfoundland and Labrador,-20,2
Newfoundland and Labrador,-20,2
Newfoundland and Labrador,-15,2
Newfoundland and Labrador,-17,2
Newfoundland and Labrador,-16,2
Newfoundland and Labrador,-12,2
Newfoundland and Labrador,-18,2
Newfoundland and Labrador,-19,2
Newfoundland and Labrador,-19,2
